FA_SLMAS,slcode,varchar,8,NULL,NULL,NO
FA_SLMAS,slname,varchar,250,NULL,NULL,YES
FA_SLMAS,abbr,varchar,5,NULL,NULL,YES
FA_SLMAS,add1,varchar,250,NULL,NULL,YES
FA_SLMAS,add2,varchar,250,NULL,NULL,YES
FA_SLMAS,add3,varchar,50,NULL,NULL,YES
FA_SLMAS,city,varchar,50,NULL,NULL,YES
FA_SLMAS,pin,varchar,50,NULL,NULL,YES
FA_SLMAS,state,varchar,50,NULL,NULL,YES
FA_SLMAS,country,varchar,30,NULL,NULL,YES
FA_SLMAS,phone1,varchar,30,NULL,NULL,YES
FA_SLMAS,phone2,varchar,30,NULL,NULL,YES
FA_SLMAS,email,varchar,50,NULL,NULL,YES
FA_SLMAS,telegram,varchar,30,NULL,NULL,YES
FA_SLMAS,webaddr,varchar,40,NULL,NULL,YES
FA_SLMAS,fax,varchar,20,NULL,NULL,YES
FA_SLMAS,crlimit,decimal,NULL,15,3,YES
FA_SLMAS,bankadd1,varchar,30,NULL,NULL,YES
FA_SLMAS,bankadd2,varchar,30,NULL,NULL,YES
FA_SLMAS,carcode,varchar,4,NULL,NULL,YES
FA_SLMAS,areacode,varchar,4,NULL,NULL,YES
FA_SLMAS,pay_terms,varchar,70,NULL,NULL,YES
FA_SLMAS,crddays,decimal,NULL,3,0,YES
FA_SLMAS,tngst,varchar,30,NULL,NULL,YES
FA_SLMAS,tngstdt,datetime,NULL,NULL,NULL,YES
FA_SLMAS,cgstdt,datetime,NULL,NULL,NULL,YES
FA_SLMAS,cgst,varchar,30,NULL,NULL,YES
FA_SLMAS,ecc,varchar,20,NULL,NULL,YES
FA_SLMAS,pan,varchar,20,NULL,NULL,YES
FA_SLMAS,trn_debt,char,1,NULL,NULL,YES
FA_SLMAS,contper,varchar,30,NULL,NULL,YES
FA_SLMAS,contdesg,varchar,30,NULL,NULL,YES
FA_SLMAS,contphone,varchar,30,NULL,NULL,YES
FA_SLMAS,prtytyp,varchar,2,NULL,NULL,YES
FA_SLMAS,BRCODE,varchar,7,NULL,NULL,YES
FA_SLMAS,tax_code,varchar,3,NULL,NULL,YES
FA_SLMAS,insper,decimal,NULL,5,2,YES
FA_SLMAS,DISC_PER,decimal,NULL,5,2,YES
FA_SLMAS,CDISC_PER,decimal,NULL,5,2,YES
FA_SLMAS,passwd,varchar,10,NULL,NULL,YES
FA_SLMAS,stcode,numeric,NULL,1,0,YES
FA_SLMAS,PAYMODE,tinyint,NULL,3,0,YES
FA_SLMAS,PARTY_TYPE,varchar,2,NULL,NULL,YES
FA_SLMAS,RANGE,varchar,50,NULL,NULL,YES
FA_SLMAS,DIVISION,varchar,50,NULL,NULL,YES
FA_SLMAS,AGENT_CODE,varchar,6,NULL,NULL,YES
FA_SLMAS,CARRIER_CODE,varchar,4,NULL,NULL,YES
FA_SLMAS,RC_NO,varchar,15,NULL,NULL,YES
FA_SLMAS,COLLECTORATE,varchar,25,NULL,NULL,YES
FA_SLMAS,AC_SL,varchar,6,NULL,NULL,YES
FA_SLMAS,INSPECT,char,1,NULL,NULL,YES
FA_SLMAS,APPROVE,char,1,NULL,NULL,YES
FA_SLMAS,GROUPCODE,varchar,2,NULL,NULL,YES
FA_SLMAS,state_code,varchar,3,NULL,NULL,YES
FA_SLMAS,TINNO,varchar,50,NULL,NULL,YES
FA_SLMAS,TINDT,varchar,15,NULL,NULL,YES
FA_SLMAS,odper,decimal,NULL,5,2,YES
FA_SLMAS,self,char,1,NULL,NULL,YES
FA_SLMAS,COMM_TYPE,char,1,NULL,NULL,YES
FA_SLMAS,COMM_PER,numeric,NULL,5,3,YES
FA_SLMAS,org_type,varchar,3,NULL,NULL,YES
FA_SLMAS,OFF_ADD1,varchar,70,NULL,NULL,YES
FA_SLMAS,OFF_ADD2,varchar,70,NULL,NULL,YES
FA_SLMAS,OFF_ADD3,varchar,70,NULL,NULL,YES
FA_SLMAS,OFF_CITY,varchar,70,NULL,NULL,YES
FA_SLMAS,OFF_PIN,varchar,12,NULL,NULL,YES
FA_SLMAS,OFF_STATE,varchar,25,NULL,NULL,YES
FA_SLMAS,OFF_COUNTRY,varchar,30,NULL,NULL,YES
FA_SLMAS,OFF_PHONE1,varchar,40,NULL,NULL,YES
FA_SLMAS,OFF_PHONE2,varchar,30,NULL,NULL,YES
FA_SLMAS,OFF_EMAIL,varchar,40,NULL,NULL,YES
FA_SLMAS,OFF_TELEGRAM,varchar,30,NULL,NULL,YES
FA_SLMAS,OFF_WEBSITE,varchar,40,NULL,NULL,YES
FA_SLMAS,OFF_FAX,varchar,40,NULL,NULL,YES
FA_SLMAS,OFF_CONTPER,varchar,30,NULL,NULL,YES
FA_SLMAS,OFF_contdesg,varchar,30,NULL,NULL,YES
FA_SLMAS,OFF_CONTPHONE,varchar,30,NULL,NULL,YES
FA_SLMAS,OFF_SSINO,varchar,30,NULL,NULL,YES
FA_SLMAS,OFF_MICRONO,varchar,30,NULL,NULL,YES
FA_SLMAS,default_Add,varchar,100,NULL,NULL,YES
FA_SLMAS,grp,varchar,1,NULL,NULL,YES
FA_SLMAS,COURIERTHROUGH,nvarchar,100,NULL,NULL,YES
FA_SLMAS,BANKACNO,varchar,50,NULL,NULL,YES
FA_SLMAS,IFSCCODE,varchar,50,NULL,NULL,YES
FA_SLMAS,USERID,varchar,15,NULL,NULL,YES
FA_SLMAS,CustGrp,varchar,8,NULL,NULL,YES
FA_SLMAS,CRLimitflg,varchar,2,NULL,NULL,YES
FA_SLMAS,ptype,varchar,2,NULL,NULL,YES
FA_SLMAS,OLDSLCODE,varchar,8,NULL,NULL,YES
FA_SLMAS,email2,varchar,50,NULL,NULL,YES
FA_SLMAS,ACTYPE,varchar,10,NULL,NULL,YES
FA_SLMAS,user_name,varchar,35,NULL,NULL,YES
FA_SLMAS,password,varchar,10,NULL,NULL,YES
FA_SLMAS,UserType,char,1,NULL,NULL,YES
FA_SLMAS,isactive,varchar,1,NULL,NULL,YES
FA_SLMAS,gstinno,varchar,15,NULL,NULL,YES
FA_SLMAS,gststatecode,varchar,2,NULL,NULL,YES
FA_SLMAS,supptype,varchar,1,NULL,NULL,YES
FA_SLMAS,CRDDAYS2,decimal,NULL,3,0,YES
FA_SLMAS,SubRegionCode,varchar,5,NULL,NULL,YES
FA_SLMAS,rate_type,varchar,20,NULL,NULL,YES
FA_SLMAS,Region,varchar,5,NULL,NULL,YES
FA_SLMAS,zonecode,varchar,2,NULL,NULL,YES
FA_SLMAS,mod_date,datetime,NULL,NULL,NULL,YES
FA_SLMAS,mod_user,varchar,20,NULL,NULL,YES
FA_SLMAS,ipaddr,varchar,20,NULL,NULL,YES
FA_SLMAS,hostname,varchar,20,NULL,NULL,YES
FA_SLMAS,mod_form,varchar,20,NULL,NULL,YES
FA_SLMAS,mod_username,varchar,20,NULL,NULL,YES
FA_SLMAS,scanfilename,varchar,200,NULL,NULL,YES
FA_SLMAS,active,char,1,NULL,NULL,YES
FA_SLMAS,TDS_TCS_Flg,char,1,NULL,NULL,YES
FA_SLMAS,CR_DaysLock,tinyint,NULL,3,0,YES
FA_SLMAS,PolicyNo,varchar,30,NULL,NULL,YES
FA_SLMAS,PeriodFDt,datetime,NULL,NULL,NULL,YES
FA_SLMAS,PeriodTDt,datetime,NULL,NULL,NULL,YES
FA_SLMAS,TDS_TCS_Cal_Flg,char,1,NULL,NULL,YES
FA_SLMAS,TypeofEnterprise,varchar,2,NULL,NULL,YES
FA_SLMAS,MSME_GroupType,varchar,2,NULL,NULL,YES
FA_SLMAS,MSME_Group,varchar,2,NULL,NULL,YES
FA_SLMAS,UAM,varchar,13,NULL,NULL,YES
FA_SLMAS,GSTORPAN_File,varchar,40,NULL,NULL,YES
FA_SLMAS,MSME_CERTIFICATE_File,varchar,40,NULL,NULL,YES
FA_SLMAS,branch_name,varchar,25,NULL,NULL,YES
FA_SLMAS,Cheque_Favour,varchar,55,NULL,NULL,YES
FA_SLMAS,Internal_EMailID,varchar,20,NULL,NULL,YES
FA_SLMAS,TANNO,varchar,10,NULL,NULL,YES
FA_SLMAS,Short_Name,varchar,16,NULL,NULL,YES
FA_SLMAS,MailSend,char,1,NULL,NULL,YES
FA_SLMAS,isautomailflg,char,2,NULL,NULL,YES
FA_SLMAS,CIN,varchar,21,NULL,NULL,YES
FA_SLMAS,CSM_Slcode,varchar,10,NULL,NULL,YES
FA_SLMAS,CSM_SlName,varchar,250,NULL,NULL,YES
FA_SLMAS,IsIntUnitTrans,tinyint,NULL,3,0,YES
FA_SLMAS,IntUnitGL,varchar,6,NULL,NULL,YES
IN_DEP,DEPCODE,varchar,3,NULL,NULL,NO
IN_DEP,DEPNAME,varchar,30,NULL,NULL,NO
IN_DEP,SEQNO,numeric,NULL,2,0,YES
IN_DEP,CCCODE,varchar,5,NULL,NULL,YES
IN_DEP,divcode,varchar,2,NULL,NULL,NO
IN_DEP,unitCode,varchar,2,NULL,NULL,YES
IN_DEP,dep_grp,varchar,2,NULL,NULL,YES
IN_DEP,substore,char,1,NULL,NULL,YES
IN_DEP,active,char,1,NULL,NULL,YES
IN_DEP,dgroup,varchar,15,NULL,NULL,YES
IN_DEP,dgrpname,varchar,100,NULL,NULL,YES
IN_ITEM,ITEMCODE,varchar,10,NULL,NULL,NO
IN_ITEM,ITEMNAME,varchar,70,NULL,NULL,NO
IN_ITEM,ITEMSPEC1,varchar,150,NULL,NULL,YES
IN_ITEM,ITEMSPEC2,varchar,150,NULL,NULL,YES
IN_ITEM,ITEMSPEC3,varchar,150,NULL,NULL,YES
IN_ITEM,UOM,varchar,3,NULL,NULL,NO
IN_ITEM,CUOM,varchar,3,NULL,NULL,NO
IN_ITEM,UOMQTY,numeric,NULL,12,3,YES
IN_ITEM,CUOMQTY,numeric,NULL,12,3,YES
IN_ITEM,MATYPE,char,1,NULL,NULL,YES
IN_ITEM,AUTOMRP,char,1,NULL,NULL,YES
IN_ITEM,CATCODE,varchar,1,NULL,NULL,YES
IN_ITEM,CATFLG,tinyint,NULL,3,0,YES
IN_ITEM,CATLNO,varchar,25,NULL,NULL,YES
IN_ITEM,MACNO,varchar,5,NULL,NULL,YES
IN_ITEM,MAXLEVEL,numeric,NULL,12,3,YES
IN_ITEM,MINLEVEL,decimal,NULL,12,3,YES
IN_ITEM,RORDLEVEL,numeric,NULL,12,3,YES
IN_ITEM,RORDQTY,decimal,NULL,12,3,YES
IN_ITEM,RATE,numeric,NULL,15,5,YES
IN_ITEM,CURSTK,decimal,NULL,20,3,YES
IN_ITEM,PHYSTK,decimal,NULL,12,3,YES
IN_ITEM,LRECPTDT,datetime,NULL,NULL,NULL,YES
IN_ITEM,LISSUEDT,datetime,NULL,NULL,NULL,YES
IN_ITEM,ABCFLG,char,1,NULL,NULL,YES
IN_ITEM,FSNFLG,char,1,NULL,NULL,YES
IN_ITEM,LOCATION,varchar,15,NULL,NULL,YES
IN_ITEM,HIGHSTK,numeric,NULL,11,3,YES
IN_ITEM,HIGHDATE,datetime,NULL,NULL,NULL,YES
IN_ITEM,LOWSTK,numeric,NULL,11,3,YES
IN_ITEM,LOWDATE,datetime,NULL,NULL,NULL,YES
IN_ITEM,UDELYTOL,numeric,NULL,12,3,YES
IN_ITEM,ODELFLG,char,1,NULL,NULL,YES
IN_ITEM,ODELTOL,numeric,NULL,12,3,YES
IN_ITEM,LEVYTAX,numeric,NULL,12,2,YES
IN_ITEM,FREITINS,numeric,NULL,12,2,YES
IN_ITEM,qcstock,numeric,NULL,12,3,YES
IN_ITEM,rejstk,numeric,NULL,12,3,YES
IN_ITEM,INDENTREQ,char,1,NULL,NULL,YES
IN_ITEM,VALUED,char,1,NULL,NULL,YES
IN_ITEM,DEADSTOCK,char,1,NULL,NULL,YES
IN_ITEM,SUBSTOREITEM,char,1,NULL,NULL,YES
IN_ITEM,LIFETYPE,char,1,NULL,NULL,YES
IN_ITEM,LIFESPAN,numeric,NULL,3,0,YES
IN_ITEM,GODCODE,varchar,2,NULL,NULL,YES
IN_ITEM,ITEMIMAGE,image,2147483647,NULL,NULL,YES
IN_ITEM,dutycat,char,1,NULL,NULL,YES
IN_ITEM,frequency,char,1,NULL,NULL,YES
IN_ITEM,dutydocno,varchar,8,NULL,NULL,YES
IN_ITEM,PREORDNO,numeric,NULL,6,0,YES
IN_ITEM,PREPRICE,numeric,NULL,15,2,YES
IN_ITEM,MON3LORDNO,numeric,NULL,6,0,YES
IN_ITEM,MON3LPRICE,numeric,NULL,15,2,YES
IN_ITEM,MON12LORDNO,numeric,NULL,6,0,YES
IN_ITEM,MON12LPRICE,numeric,NULL,15,2,YES
IN_ITEM,DRAWNO,varchar,25,NULL,NULL,YES
IN_ITEM,SELFLIFE,char,1,NULL,NULL,YES
IN_ITEM,MAKPARTNO,varchar,20,NULL,NULL,YES
IN_ITEM,PARTNO,varchar,20,NULL,NULL,YES
IN_ITEM,APMFlag,varchar,1,NULL,NULL,YES
IN_ITEM,Lncode,varchar,12,NULL,NULL,YES
IN_ITEM,ImagePath,varchar,200,NULL,NULL,YES
IN_ITEM,COM_CODE,varchar,20,NULL,NULL,YES
IN_ITEM,prispec,varchar,300,NULL,NULL,YES
IN_ITEM,OpQty,numeric,NULL,15,3,YES
IN_ITEM,OpVal,numeric,NULL,15,2,YES
IN_ITEM,Critical_Item,char,10,NULL,NULL,YES
IN_ITEM,Insp_Type_Code,varchar,6,NULL,NULL,YES
IN_ITEM,sgrpcode,varchar,3,NULL,NULL,YES
IN_ITEM,old_itemcode,varchar,7,NULL,NULL,YES
IN_ITEM,TEMP_DIVCODE,varchar,2,NULL,NULL,YES
IN_ITEM,flag,char,1,NULL,NULL,YES
IN_ITEM,essflag,char,1,NULL,NULL,YES
IN_ITEM,scrap_Item,varchar,1,NULL,NULL,YES
IN_ITEM,suom,varchar,3,NULL,NULL,YES
IN_ITEM,iWEIGHT,decimal,NULL,12,3,YES
IN_ITEM,hsncode,varchar,8,NULL,NULL,YES
IN_ITEM,cgst_per,numeric,NULL,6,2,YES
IN_ITEM,sgst_per,numeric,NULL,6,2,YES
IN_ITEM,igst_per,numeric,NULL,6,2,YES
IN_ITEM,gsttaxcode,varchar,3,NULL,NULL,YES
IN_ITEM,IsItemActive,tinyint,NULL,3,0,YES
IN_ITEM,MACHINEMAKE_ID,varchar,15,NULL,NULL,YES
IN_ITEM,MODEL,varchar,25,NULL,NULL,YES
IN_ITEM,MACHINEMAKEID,varchar,15,NULL,NULL,YES
IN_ITEM,MODELID,varchar,25,NULL,NULL,YES
IN_PARA,APER,decimal,NULL,2,0,YES
IN_PARA,BPER,decimal,NULL,2,0,YES
IN_PARA,FTIMES,decimal,NULL,2,0,YES
IN_PARA,STIMES,decimal,NULL,2,0,YES
IN_PARA,XPER,decimal,NULL,2,0,YES
IN_PARA,YPER,decimal,NULL,2,0,YES
IN_PARA,GTFRITC,numeric,NULL,2,0,YES
IN_PARA,GTFROTC,numeric,NULL,2,0,YES
IN_PARA,FAINSTAL,char,1,NULL,NULL,NO
IN_PARA,FATFR,char,1,NULL,NULL,NO
IN_PARA,FATC,numeric,NULL,2,0,YES
IN_PARA,rg23a,varchar,2,NULL,NULL,YES
IN_PARA,rg23c,varchar,2,NULL,NULL,YES
IN_PARA,BUDREQ,char,1,NULL,NULL,YES
IN_PARA,FaDbtc,numeric,NULL,3,0,YES
IN_PARA,PoRdays,numeric,NULL,5,0,YES
IN_PARA,RecTcFrom,numeric,NULL,5,0,YES
IN_PARA,RecTcTo,numeric,NULL,5,0,YES
IN_PARA,MIBRTC,numeric,NULL,5,0,YES
IN_PARA,MIBITC,numeric,NULL,5,0,YES
IN_PARA,IssTcFrom,numeric,NULL,5,0,YES
IN_PARA,IssTcTo,numeric,NULL,5,0,YES
IN_PARA,RecRetTcFrom,numeric,NULL,5,0,YES
IN_PARA,RecRetTcTo,numeric,NULL,5,0,YES
IN_PARA,IssRetTcFrom,numeric,NULL,5,0,YES
IN_PARA,IssRetTcTo,numeric,NULL,5,0,YES
IN_PARA,UnitTransInTcFrom,numeric,NULL,5,0,YES
IN_PARA,UnitTransInTcTo,numeric,NULL,5,0,YES
IN_PARA,UnitTransOutTcFrom,numeric,NULL,5,0,YES
IN_PARA,UnitTransOutTcTo,numeric,NULL,5,0,YES
IN_PARA,AdjPlusTcFrom,numeric,NULL,5,0,YES
IN_PARA,AdjPlusTcTo,numeric,NULL,5,0,YES
IN_PARA,AdjMinTcFrom,numeric,NULL,5,0,YES
IN_PARA,AdjMinTcTo,numeric,NULL,5,0,YES
IN_PARA,UsedItemTransTcFrom,numeric,NULL,5,0,YES
IN_PARA,UsedItemTransTcTo,numeric,NULL,5,0,YES
IN_PARA,MiscTcFrom,numeric,NULL,5,0,YES
IN_PARA,MiscTcTo,numeric,NULL,5,0,YES
IN_PARA,vatgl,varchar,6,NULL,NULL,YES
IN_PARA,vatgl2,varchar,6,NULL,NULL,YES
IN_PARA,vatflg,char,1,NULL,NULL,YES
IN_PARA,MIBENABLE,varchar,1,NULL,NULL,YES
IN_PARA,Cenvatflg,char,1,NULL,NULL,YES
IN_PARA,CenvatGL,varchar,6,NULL,NULL,YES
IN_PARA,Cenvatgl2,varchar,6,NULL,NULL,YES
IN_PARA,PackItmGrp,varchar,5,NULL,NULL,YES
IN_PARA,MOVELINKFLG,char,1,NULL,NULL,YES
IN_PARA,ASSETCAT,varchar,1,NULL,NULL,YES
IN_PARA,servicebilltc,numeric,NULL,5,0,YES
IN_PARA,GRNWITHIND,char,1,NULL,NULL,YES
IN_PARA,CashPurCode,varchar,5,NULL,NULL,YES
IN_PARA,Bill_Issue_Flg,char,1,NULL,NULL,YES
IN_PARA,Job_Print_Flg,char,1,NULL,NULL,YES
IN_PARA,Iss_Print_Flg,char,1,NULL,NULL,YES
IN_PARA,Inspection_Flg,char,1,NULL,NULL,YES
IN_PARA,bill_additionaltax,char,2,NULL,NULL,YES
IN_PARA,Div_ItemStock,char,1,NULL,NULL,YES
IN_PARA,BillEntryApp_Flg,char,1,NULL,NULL,YES
IN_PARA,iss_req_cl_days,numeric,NULL,3,0,YES
IN_PARA,Tr_FromDate,datetime,NULL,NULL,NULL,YES
IN_PARA,Tr_toDate,datetime,NULL,NULL,NULL,YES
IN_PARA,TransOUTgl,varchar,7,NULL,NULL,YES
IN_PARA,TransINgl,varchar,7,NULL,NULL,YES
IN_PARA,TransTC,varchar,7,NULL,NULL,YES
IN_PARA,GRNAutoSMS,char,1,NULL,NULL,YES
IN_PARA,GRNAutoSMSflg,char,1,NULL,NULL,YES
IN_PARA,job_cl_days,numeric,NULL,5,0,YES
IN_PARA,outpassNoGen,char,1,NULL,NULL,YES
IN_PARA,EveSnacksRate,numeric,NULL,7,2,YES
IN_PARA,EveSnacksCat,varchar,20,NULL,NULL,YES
IN_PARA,EveSnacksType,varchar,20,NULL,NULL,YES
IN_PARA,DEPTCODE,varchar,20,NULL,NULL,YES
IN_PARA,Dieselcode,varchar,7,NULL,NULL,YES
IN_PARA,article,varchar,2,NULL,NULL,YES
IN_PARA,FIFO,varchar,1,NULL,NULL,YES
IN_PARA,wpoamt,decimal,NULL,15,2,YES
IN_PARA,starch,varchar,3,NULL,NULL,YES
IN_PARA,chemicals,varchar,3,NULL,NULL,YES
IN_PARA,Dyes,varchar,3,NULL,NULL,YES
IN_PARA,Fuel,varchar,3,NULL,NULL,YES
IN_PARA,RCMDBGL,varchar,6,NULL,NULL,YES
IN_PARA,RCMCGSTGL,varchar,6,NULL,NULL,YES
IN_PARA,RCMSGSTGL,varchar,6,NULL,NULL,YES
IN_PARA,RCMIGSTGL,varchar,6,NULL,NULL,YES
IN_PARA,RCMCGSTGL_DBT,varchar,6,NULL,NULL,YES
IN_PARA,RCMSGSTGL_DBT,varchar,6,NULL,NULL,YES
IN_PARA,RCMIGSTGL_DBT,varchar,6,NULL,NULL,YES
IN_PARA,PurTypeFlg,int,NULL,10,0,YES
IN_PARA,Issuereq,varchar,2,NULL,NULL,YES
IN_PARA,StkDRGL,varchar,10,NULL,NULL,YES
IN_PARA,StkCRGL,varchar,10,NULL,NULL,YES
IN_PARA,serpo_billlink,varchar,10,NULL,NULL,YES
IN_PARA,billvalue,varchar,10,NULL,NULL,YES
IN_PARA,tcsflg,varchar,10,NULL,NULL,YES
IN_PARA,tcs_per,numeric,NULL,15,4,YES
IN_PARA,webreportlink,varchar,100,NULL,NULL,YES
IN_PARA,penpodetails,varchar,20,NULL,NULL,YES
IN_PARA,serviceporate,varchar,20,NULL,NULL,YES
IN_PARA,tcs_value,decimal,NULL,9,0,YES
IN_PARA,tcstax,varchar,25,NULL,NULL,YES
IN_PARA,indwithpo,varchar,5,NULL,NULL,YES
IN_PARA,tdsflg,varchar,5,NULL,NULL,YES
IN_PARA,tds_perpan,numeric,NULL,15,3,YES
IN_PARA,tds_wopan,numeric,NULL,15,3,YES
IN_PARA,tds_value,numeric,NULL,15,2,YES
IN_PARA,tdstype,varchar,25,NULL,NULL,YES
IN_PARA,MsAccs_Tran_Flg,varchar,50,NULL,NULL,YES
IN_PARA,MsAcs_Path,varchar,50,NULL,NULL,YES
IN_PARA,serviceweb,varchar,10,NULL,NULL,YES
IN_PARA,Tds_Rndnextrs,tinyint,NULL,3,0,YES
IN_PARA,DateDivision,varchar,5,NULL,NULL,YES
IN_PARA,gatedivision,varchar,5,NULL,NULL,YES
IN_PARA,importtds,varchar,5,NULL,NULL,YES
IN_PARA,outpassapproval,varchar,25,NULL,NULL,YES
IN_PARA,backdate,varchar,5,NULL,NULL,YES
IN_PARA,Issue_After_Bill,varchar,10,NULL,NULL,YES
IN_PARA,PartialTdscal,varchar,5,NULL,NULL,YES
IN_PARA,advancetdscalc,varchar,5,NULL,NULL,YES
IN_PARA,Lastyrmaterialreturn,varchar,5,NULL,NULL,YES
IN_PARA,scrapreturn,varchar,5,NULL,NULL,YES
IN_PARA,ScrapPwd,varchar,50,NULL,NULL,YES
IN_PARA,freightTC,varchar,5,NULL,NULL,YES
IN_PARA,Lastyrreceiptreturn,varchar,5,NULL,NULL,YES
IN_SCC,SCCCODE,numeric,NULL,6,0,NO
IN_SCC,SCCNAME,varchar,40,NULL,NULL,YES
IN_SCC,DEPCODE,varchar,5,NULL,NULL,NO
IN_SCC,mastid,int,NULL,10,0,NO
IN_SCC,Divcode,varchar,2,NULL,NULL,NO
IN_SCC,CC_Code,varchar,5,NULL,NULL,YES
IN_SCC,Consu_DrGlcode,varchar,7,NULL,NULL,YES
IN_SCC,Consu_CrGlcode,varchar,7,NULL,NULL,YES
IN_SCC,UserId,varchar,15,NULL,NULL,YES
IN_SCC,CRDate,varchar,15,NULL,NULL,YES
